city,month,last_available_deaths
Clementina,2022-02-01,616
Clementina,2022-03-01,594
Clevelândia,2020-06-01,46
Clevelândia,2020-07-01,232
Clevelândia,2020-08-01,248
Clevelândia,2020-09-01,345
Clevelândia,2020-10-01,513
Clevelândia,2020-11-01,510
Clevelândia,2020-12-01,576
Clevelândia,2021-01-01,661
Clevelândia,2021-02-01,622
Clevelândia,2021-03-01,1453
Clevelândia,2021-04-01,2071
Clevelândia,2021-05-01,2245
Clevelândia,2021-06-01,2247
Clevelândia,2021-07-01,2596
Clevelândia,2021-08-01,2717
Clevelândia,2021-09-01,2640
Clevelândia,2021-10-01,2741
Clevelândia,2021-11-01,2670
Clevelândia,2021-12-01,2759
Clevelândia,2022-01-01,2759
Clevelândia,2022-02-01,2492
Clevelândia,2022-03-01,2403
Cláudia,2020-07-01,31
Cláudia,2020-08-01,31
Cláudia,2020-09-01,30
Cláudia,2020-10-01,31
Cláudia,2020-11-01,74
Cláudia,2020-12-01,155
Cláudia,2021-01-01,179
Cláudia,2021-02-01,168
Cláudia,2021-03-01,295
Cláudia,2021-04-01,621
Cláudia,2021-05-01,875
Cláudia,2021-06-01,986
Cláudia,2021-07-01,1067
Cláudia,2021-08-01,1113
Cláudia,2021-09-01,1080
Cláudia,2021-10-01,1116
Cláudia,2021-11-01,1082
Cláudia,2021-12-01,1194
Cláudia,2022-01-01,1215
Cláudia,2022-02-01,1215
Cláudia,2022-03-01,1273
Cláudio,2020-07-01,24
Cláudio,2020-08-01,69
Cláudio,2020-09-01,90
Cláudio,2020-10-01,155
Cláudio,2020-11-01,206
Cláudio,2020-12-01,310
Cláudio,2021-01-01,337
Cláudio,2021-02-01,416
Cláudio,2021-03-01,571
Cláudio,2021-04-01,736
Cláudio,2021-05-01,1472
Cláudio,2021-06-01,1697
Cláudio,2021-07-01,1767
Cláudio,2021-08-01,1767
Cláudio,2021-09-01,1934
Cláudio,2021-10-01,2015
Cláudio,2021-11-01,1950
Cláudio,2021-12-01,2015
Cláudio,2022-01-01,2015
Cláudio,2022-02-01,1820
Cláudio,2022-03-01,1755
Coaraci,2020-05-01,38
Coaraci,2020-06-01,70
Coaraci,2020-07-01,125
Coaraci,2020-08-01,159
Coaraci,2020-09-01,356
Coaraci,2020-10-01,721
Coaraci,2020-11-01,798
Coaraci,2020-12-01,901
Coaraci,2021-01-01,961
Coaraci,2021-02-01,868
Coaraci,2021-03-01,1070
Coaraci,2021-04-01,1184
Coaraci,2021-05-01,1307
Coaraci,2021-06-01,1349
Coaraci,2021-07-01,1433
Coaraci,2021-08-01,1476
Coaraci,2021-09-01,1440
Coaraci,2021-10-01,1488
Coaraci,2021-11-01,1440
Coaraci,2021-12-01,1488
Coaraci,2022-01-01,1488
Coaraci,2022-02-01,1344
Coaraci,2022-03-01,1296
Coari,2020-04-01,23
Coari,2020-05-01,1047
Coari,2020-06-01,2157
Coari,2020-07-01,2903
Coari,2020-08-01,3208
Coari,2020-09-01,3177
Coari,2020-10-01,3404
Coari,2020-11-01,3567
Coari,2020-12-01,3918
Coari,2021-01-01,4541
Coari,2021-02-01,4582
Coari,2021-03-01,5945
Coari,2021-04-01,6369
Coari,2021-05-01,6916
Coari,2021-06-01,6852
Coari,2021-07-01,7130
Coari,2021-08-01,7145
Coari,2021-09-01,6990
Coari,2021-10-01,7223
Coari,2021-11-01,7003
Coari,2021-12-01,7302
Coari,2022-01-01,7316
Coari,2022-02-01,6608
Coari,2022-03-01,6372
Cocal,2020-05-01,26
Cocal,2020-06-01,58
Cocal,2020-07-01,257
Cocal,2020-08-01,435
Cocal,2020-09-01,486
Cocal,2020-10-01,542
Cocal,2020-11-01,540
Cocal,2020-12-01,588
Cocal,2021-01-01,599
Cocal,2021-02-01,597
Cocal,2021-03-01,741
Cocal,2021-04-01,773
Cocal,2021-05-01,955
Cocal,2021-06-01,1260
Cocal,2021-07-01,1392
Cocal,2021-08-01,1437
Cocal,2021-09-01,1410
Cocal,2021-10-01,1457
Cocal,2021-11-01,1410
Cocal,2021-12-01,1457
Cocal,2022-01-01,1457
Cocal,2022-02-01,1327
Cocal,2022-03-01,1350
Cocal de Telha,2020-07-01,10
Cocal de Telha,2020-08-01,44
Cocal de Telha,2020-09-01,90
Cocal de Telha,2020-10-01,112
Cocal de Telha,2020-11-01,120
Cocal de Telha,2020-12-01,124
Cocal de Telha,2021-01-01,126
Cocal de Telha,2021-02-01,168
Cocal de Telha,2021-03-01,225
Cocal de Telha,2021-04-01,279
Cocal de Telha,2021-05-01,330
Cocal de Telha,2021-06-01,380
Cocal de Telha,2021-07-01,403
Cocal de Telha,2021-08-01,403
Cocal de Telha,2021-09-01,390
Cocal de Telha,2021-10-01,403
Cocal de Telha,2021-11-01,390
Cocal de Telha,2021-12-01,403
Cocal de Telha,2022-01-01,403
Cocal de Telha,2022-02-01,364
Cocal de Telha,2022-03-01,351
Cocal do Sul,2020-04-01,9
Cocal do Sul,2020-05-01,31
Cocal do Sul,2020-06-01,32
Cocal do Sul,2020-07-01,79
Cocal do Sul,2020-08-01,260
Cocal do Sul,2020-09-01,442
Cocal do Sul,2020-10-01,540
Cocal do Sul,2020-11-01,558
Cocal do Sul,2020-12-01,681
Cocal do Sul,2021-01-01,789
Cocal do Sul,2021-02-01,773
Cocal do Sul,2021-03-01,957
Cocal do Sul,2021-04-01,1108
Cocal do Sul,2021-05-01,1372
Cocal do Sul,2021-06-01,1547
Cocal do Sul,2021-07-01,1865
Cocal do Sul,2021-08-01,1938
Cocal do Sul,2021-09-01,1890
Cocal do Sul,2021-10-01,1953
Cocal do Sul,2021-11-01,1890
Cocal do Sul,2021-12-01,1961
Cocal do Sul,2022-01-01,2015
Cocal do Sul,2022-02-01,1845
Cocal do Sul,2022-03-01,1782
Cocal dos Alves,2020-07-01,15
Cocal dos Alves,2020-08-01,84
Cocal dos Alves,2020-09-01,114
Cocal dos Alves,2020-10-01,124
Cocal dos Alves,2020-11-01,120
Cocal dos Alves,2020-12-01,124
Cocal dos Alves,2021-01-01,124
Cocal dos Alves,2021-02-01,118
Cocal dos Alves,2021-03-01,174
Cocal dos Alves,2021-04-01,180
Cocal dos Alves,2021-05-01,186
Cocal dos Alves,2021-06-01,180
Cocal dos Alves,2021-07-01,186
Cocal dos Alves,2021-08-01,186
Cocal dos Alves,2021-09-01,180
Cocal dos Alves,2021-10-01,186
Cocal dos Alves,2021-11-01,180
Cocal dos Alves,2021-12-01,186
Cocal dos Alves,2022-01-01,186
Cocal dos Alves,2022-02-01,185
Cocal dos Alves,2022-03-01,189
Cocalinho,2020-08-01,47
Cocalinho,2020-09-01,60
Cocalinho,2020-10-01,62
Cocalinho,2020-11-01,82
Cocalinho,2020-12-01,124
Cocalinho,2021-01-01,124
Cocalinho,2021-02-01,153
Cocalinho,2021-03-01,188
Cocalinho,2021-04-01,238
Cocalinho,2021-05-01,267
Cocalinho,2021-06-01,330
Cocalinho,2021-07-01,438
Cocalinho,2021-08-01,478
Cocalinho,2021-09-01,480
Cocalinho,2021-10-01,496
Cocalinho,2021-11-01,480
Cocalinho,2021-12-01,496
Cocalinho,2022-01-01,496
Cocalinho,2022-02-01,470
Cocalinho,2022-03-01,459
Cocalzinho de Goiás,2020-06-01,21
Cocalzinho de Goiás,2020-07-01,74
Cocalzinho de Goiás,2020-08-01,145
Cocalzinho de Goiás,2020-09-01,315
Cocalzinho de Goiás,2020-10-01,399
Cocalzinho de Goiás,2020-11-01,418
Cocalzinho de Goiás,2020-12-01,444
Cocalzinho de Goiás,2021-01-01,465
Cocalzinho de Goiás,2021-02-01,432
Cocalzinho de Goiás,2021-03-01,573
Cocalzinho de Goiás,2021-04-01,781
Cocalzinho de Goiás,2021-05-01,859
Cocalzinho de Goiás,2021-06-01,961
Cocalzinho de Goiás,2021-07-01,1087
Cocalzinho de Goiás,2021-08-01,1164
Cocalzinho de Goiás,2021-09-01,1212
Cocalzinho de Goiás,2021-10-01,1299
Cocalzinho de Goiás,2021-11-01,1310
Cocalzinho de Goiás,2021-12-01,1364
Cocalzinho de Goiás,2022-01-01,1364
Cocalzinho de Goiás,2022-02-01,1232
Cocalzinho de Goiás,2022-03-01,1188
Cocos,2020-08-01,42
Cocos,2020-09-01,80
Cocos,2020-10-01,93
Cocos,2020-11-01,90
Cocos,2020-12-01,111
Cocos,2021-01-01,124
Cocos,2021-02-01,146
Cocos,2021-03-01,186
Cocos,2021-04-01,280
Cocos,2021-05-01,328
Cocos,2021-06-01,357
Cocos,2021-07-01,437
Cocos,2021-08-01,495
Cocos,2021-09-01,510
Cocos,2021-10-01,531
Cocos,2021-11-01,540
Cocos,2021-12-01,558
Cocos,2022-01-01,558
Cocos,2022-02-01,504
Cocos,2022-03-01,486
Codajás,2020-05-01,24
Codajás,2020-06-01,74
Codajás,2020-07-01,93
Codajás,2020-08-01,106
Codajás,2020-09-01,120
Codajás,2020-10-01,153
Codajás,2020-11-01,210
Codajás,2020-12-01,278
Codajás,2021-01-01,337
Codajás,2021-02-01,406
Codajás,2021-03-01,552
Codajás,2021-04-01,592
Codajás,2021-05-01,651
Codajás,2021-06-01,650
Codajás,2021-07-01,691
Codajás,2021-08-01,772
Codajás,2021-09-01,750
Codajás,2021-10-01,775
Codajás,2021-11-01,750
Codajás,2021-12-01,775
Codajás,2022-01-01,775
Codajás,2022-02-01,700
Codajás,2022-03-01,675
Codó,2020-05-01,26
Codó,2020-06-01,223
Codó,2020-07-01,477
Codó,2020-08-01,638
Codó,2020-09-01,1730
Codó,2020-10-01,2346
Codó,2020-11-01,2342
Codó,2020-12-01,2532
Codó,2021-01-01,2745
Codó,2021-02-01,2740
Codó,2021-03-01,3944
Codó,2021-04-01,4607
Codó,2021-05-01,5181
Codó,2021-06-01,5592
Codó,2021-07-01,6517
Codó,2021-08-01,6740
Codó,2021-09-01,6570
Codó,2021-10-01,6789
Codó,2021-11-01,6570
Codó,2021-12-01,6789
Codó,2022-01-01,6789
Codó,2022-02-01,6132
Codó,2022-03-01,5913
Coelho Neto,2020-05-01,17
Coelho Neto,2020-06-01,280
Coelho Neto,2020-07-01,845
Coelho Neto,2020-08-01,1074
Coelho Neto,2020-09-01,1080
Coelho Neto,2020-10-01,1116
Coelho Neto,2020-11-01,1080
Coelho Neto,2020-12-01,1137
Coelho Neto,2021-01-01,1197
Coelho Neto,2021-02-01,1092
Coelho Neto,2021-03-01,1236
Coelho Neto,2021-04-01,1227
Coelho Neto,2021-05-01,1396
Coelho Neto,2021-06-01,1407
Coelho Neto,2021-07-01,1507
Coelho Neto,2021-08-01,1550
Coelho Neto,2021-09-01,1500
Coelho Neto,2021-10-01,1550
Coelho Neto,2021-11-01,1500
Coelho Neto,2021-12-01,1550
Coelho Neto,2022-01-01,1550
Coelho Neto,2022-02-01,1400
Coelho Neto,2022-03-01,1350
Coimbra,2021-01-01,29
Coimbra,2021-02-01,112
Coimbra,2021-03-01,129
Coimbra,2021-04-01,160
Coimbra,2021-05-01,186
Coimbra,2021-06-01,217
Coimbra,2021-07-01,248
Coimbra,2021-08-01,248
Coimbra,2021-09-01,352
Coimbra,2021-10-01,372
Coimbra,2021-11-01,360
Coimbra,2021-12-01,372
Coimbra,2022-01-01,372
Coimbra,2022-02-01,336
Coimbra,2022-03-01,324
Coité do Nóia,2020-07-01,23
Coité do Nóia,2020-08-01,62
Coité do Nóia,2020-09-01,65
Coité do Nóia,2020-10-01,93
Coité do Nóia,2020-11-01,90
Coité do Nóia,2020-12-01,140
Coité do Nóia,2021-01-01,164
Coité do Nóia,2021-02-01,196
Coité do Nóia,2021-03-01,217
Coité do Nóia,2021-04-01,332
Coité do Nóia,2021-05-01,428
Coité do Nóia,2021-06-01,469
Coité do Nóia,2021-07-01,558
Coité do Nóia,2021-08-01,608
Coité do Nóia,2021-09-01,630
Coité do Nóia,2021-10-01,651
Coité do Nóia,2021-11-01,630
Coité do Nóia,2021-12-01,651
Coité do Nóia,2022-01-01,651
Coité do Nóia,2022-02-01,594
Coité do Nóia,2022-03-01,594
Coivaras,2020-07-01,9
Coivaras,2020-08-01,31
Coivaras,2020-09-01,45
Coivaras,2020-10-01,62
Coivaras,2020-11-01,60
Coivaras,2020-12-01,65
Coivaras,2021-01-01,93
Coivaras,2021-02-01,84
Coivaras,2021-03-01,93
Coivaras,2021-04-01,129
Coivaras,2021-05-01,155
Coivaras,2021-06-01,150
Coivaras,2021-07-01,155
Coivaras,2021-08-01,155
Coivaras,2021-09-01,150
Coivaras,2021-10-01,155
Coivaras,2021-11-01,150
Coivaras,2021-12-01,155
Coivaras,2022-01-01,155
Coivaras,2022-02-01,140
Coivaras,2022-03-01,161
Colares,2020-05-01,58
Colares,2020-06-01,206
Colares,2020-07-01,253
Colares,2020-08-01,279
Colares,2020-09-01,300
Colares,2020-10-01,317
Colares,2020-11-01,360
Colares,2020-12-01,372
Colares,2021-01-01,372
Colares,2021-02-01,336
Colares,2021-03-01,372
Colares,2021-04-01,406
Colares,2021-05-01,568
Colares,2021-06-01,630
Colares,2021-07-01,670
Colares,2021-08-01,682
Colares,2021-09-01,660
Colares,2021-10-01,682
Colares,2021-11-01,660
Colares,2021-12-01,682
Colares,2022-01-01,682
Colares,2022-02-01,616
Colares,2022-03-01,594
Colatina,2020-05-01,48
Colatina,2020-06-01,468
Colatina,2020-07-01,1858
Colatina,2020-08-01,2976
Colatina,2020-09-01,3511
Colatina,2020-10-01,4004
Colatina,2020-11-01,4279
Colatina,2020-12-01,5056
Colatina,2021-01-01,6022
Colatina,2021-02-01,6044
Colatina,2021-03-01,7294
Colatina,2021-04-01,8568
Colatina,2021-05-01,9841
Colatina,2021-06-01,9811
Colatina,2021-07-01,10336
Colatina,2021-08-01,10651
Colatina,2021-09-01,10410
Colatina,2021-10-01,10877
Colatina,2021-11-01,10530
Colatina,2021-12-01,10881
Colatina,2022-01-01,10881
Colatina,2022-02-01,9828
Colatina,2022-03-01,9477
Colina,2020-05-01,17
Colina,2020-06-01,91
Colina,2020-07-01,234
Colina,2020-08-01,248
Colina,2020-09-01,283
Colina,2020-10-01,381
Colina,2020-11-01,450
Colina,2020-12-01,496
Colina,2021-01-01,496
Colina,2021-02-01,539
Colina,2021-03-01,770
Colina,2021-04-01,917
Colina,2021-05-01,1110
Colina,2021-06-01,1188
Colina,2021-07-01,1478
Colina,2021-08-01,1581
Colina,2021-09-01,1721
Colina,2021-10-01,1936
Colina,2021-11-01,2045
Colina,2021-12-01,2139
Colina,2022-01-01,2139
Colina,2022-02-01,1932
Colina,2022-03-01,1863
Colinas,2020-06-01,149
Colinas,2020-07-01,524
Colinas,2020-08-01,799
Colinas,2020-09-01,860
Colinas,2020-10-01,975
Colinas,2020-11-01,985
Colinas,2020-12-01,1102
Colinas,2021-01-01,1167
Colinas,2021-02-01,1105
Colinas,2021-03-01,1298
Colinas,2021-04-01,1357
Colinas,2021-05-01,1445
Colinas,2021-06-01,1479
Colinas,2021-07-01,1579
Colinas,2021-08-01,1642
Colinas,2021-09-01,1650
Colinas,2021-10-01,1705
Colinas,2021-11-01,1650
Colinas,2021-12-01,1705
Colinas,2022-01-01,1705
Colinas,2022-02-01,1540
Colinas,2022-03-01,1485
Colinas do Sul,2020-05-01,2
Colinas do Sul,2020-07-01,3
Colinas do Sul,2020-08-01,31
Colinas do Sul,2020-09-01,30
Colinas do Sul,2020-10-01,31
Colinas do Sul,2020-11-01,30
Colinas do Sul,2020-12-01,31
Colinas do Sul,2021-01-01,59
Colinas do Sul,2021-02-01,56
Colinas do Sul,2021-03-01,62
Colinas do Sul,2021-04-01,60
Colinas do Sul,2021-05-01,73
Colinas do Sul,2021-06-01,90
Colinas do Sul,2021-07-01,106
Colinas do Sul,2021-08-01,154
Colinas do Sul,2021-09-01,150
Colinas do Sul,2021-10-01,155
Colinas do Sul,2021-11-01,170
Colinas do Sul,2021-12-01,186
Colinas do Sul,2022-01-01,186
Colinas do Sul,2022-02-01,168
Colinas do Sul,2022-03-01,162
Colinas do Tocantins,2020-05-01,11
Colinas do Tocantins,2020-06-01,69
Colinas do Tocantins,2020-07-01,123
Colinas do Tocantins,2020-08-01,312
Colinas do Tocantins,2020-09-01,598
Colinas do Tocantins,2020-10-01,1036
Colinas do Tocantins,2020-11-01,1300
Colinas do Tocantins,2020-12-01,1453
Colinas do Tocantins,2021-01-01,1468
Colinas do Tocantins,2021-02-01,1350
Colinas do Tocantins,2021-03-01,1790
Colinas do Tocantins,2021-04-01,2470
Colinas do Tocantins,2021-05-01,3086
Colinas do Tocantins,2021-06-01,3420
Colinas do Tocantins,2021-07-01,4228
Colinas do Tocantins,2021-08-01,4755
Colinas do Tocantins,2021-09-01,4709
Colinas do Tocantins,2021-10-01,4894
Colinas do Tocantins,2021-11-01,4740
Colinas do Tocantins,2021-12-01,4898
Colinas do Tocantins,2022-01-01,4898
Colinas do Tocantins,2022-02-01,4424
Colinas do Tocantins,2022-03-01,4266
Colméia,2020-07-01,10
Colméia,2020-08-01,123
Colméia,2020-09-01,237
Colméia,2020-10-01,248
Colméia,2020-11-01,240
Colméia,2020-12-01,248
Colméia,2021-01-01,326
Colméia,2021-02-01,342
Colméia,2021-03-01,468
Colméia,2021-04-01,567
Colméia,2021-05-01,716
Colméia,2021-06-01,720
Colméia,2021-07-01,776
Colméia,2021-08-01,833
Colméia,2021-09-01,870
Colméia,2021-10-01,899
Colméia,2021-11-01,870
Colméia,2021-12-01,899
Colméia,2022-01-01,899
Colméia,2022-02-01,812
Colméia,2022-03-01,783
Colniza,2020-08-01,30
Colniza,2020-09-01,30
Colniza,2020-10-01,31
Colniza,2020-11-01,96
Colniza,2020-12-01,217
Colniza,2021-01-01,245
Colniza,2021-02-01,245
Colniza,2021-03-01,605
Colniza,2021-04-01,1386
Colniza,2021-05-01,1816
Colniza,2021-06-01,1934
Colniza,2021-07-01,2082
Colniza,2021-08-01,2225
Colniza,2021-09-01,2259
Colniza,2021-10-01,2496
Colniza,2021-11-01,2447
Colniza,2021-12-01,2542
Colniza,2022-01-01,2593
Colniza,2022-02-01,2373
Colniza,2022-03-01,2384
Colombo,2020-06-01,120
Colombo,2020-07-01,1104
Colombo,2020-08-01,2501
Colombo,2020-09-01,3625
Colombo,2020-10-01,4741
Colombo,2020-11-01,5176
Colombo,2020-12-01,6789
Colombo,2021-01-01,8794
Colombo,2021-02-01,8899
Colombo,2021-03-01,11053
Colombo,2021-04-01,13582
Colombo,2021-05-01,16887
Colombo,2021-06-01,17996
Colombo,2021-07-01,21414
Colombo,2021-08-01,24746
Colombo,2021-09-01,25468
Colombo,2021-10-01,27449
Colombo,2021-11-01,26790
Colombo,2021-12-01,27683
Colombo,2022-01-01,27683
Colombo,2022-02-01,25004
Colombo,2022-03-01,24111
Colorado,2020-06-01,7
Colorado,2020-07-01,64
Colorado,2020-08-01,188
Colorado,2020-09-01,234
Colorado,2020-10-01,296
Colorado,2020-11-01,307
Colorado,2020-12-01,373
Colorado,2021-01-01,524
Colorado,2021-02-01,642
Colorado,2021-03-01,963
Colorado,2021-04-01,1286
Colorado,2021-05-01,1580
Colorado,2021-06-01,1797
Colorado,2021-07-01,2037
Colorado,2021-08-01,2181
Colorado,2021-09-01,2358
Colorado,2021-10-01,2718
Colorado,2021-11-01,2730
Colorado,2021-12-01,2821
Colorado,2022-01-01,2821
Colorado,2022-02-01,2548
Colorado,2022-03-01,2481
Colorado do Oeste,2020-09-01,56
Colorado do Oeste,2020-10-01,116
Colorado do Oeste,2020-11-01,120
Colorado do Oeste,2020-12-01,128
Colorado do Oeste,2021-01-01,180
Colorado do Oeste,2021-02-01,296
Colorado do Oeste,2021-03-01,365
Colorado do Oeste,2021-04-01,601
Colorado do Oeste,2021-05-01,883
Colorado do Oeste,2021-06-01,1008
Colorado do Oeste,2021-07-01,1219
Colorado do Oeste,2021-08-01,1310
Colorado do Oeste,2021-09-01,1333
Colorado do Oeste,2021-10-01,1395
Colorado do Oeste,2021-11-01,1350
Colorado do Oeste,2021-12-01,1395
Colorado do Oeste,2022-01-01,1395
Colorado do Oeste,2022-02-01,1260
Colorado do Oeste,2022-03-01,1215
Coluna,2020-10-01,27
Coluna,2020-11-01,30
Coluna,2020-12-01,31
Coluna,2021-01-01,54
Coluna,2021-02-01,84
Coluna,2021-03-01,93
Coluna,2021-04-01,110
Coluna,2021-05-01,186
Coluna,2021-06-01,180
Coluna,2021-07-01,186
Coluna,2021-08-01,186
Coluna,2021-09-01,292
Coluna,2021-10-01,310
Coluna,2021-11-01,300
Coluna,2021-12-01,310
Coluna,2022-01-01,310
Coluna,2022-02-01,280
Coluna,2022-03-01,270
Colíder,2020-06-01,48
Colíder,2020-07-01,266
Colíder,2020-08-01,577
Colíder,2020-09-01,570
Colíder,2020-10-01,589
Colíder,2020-11-01,757
Colíder,2020-12-01,1214
Colíder,2021-01-01,1553
Colíder,2021-02-01,1629
Colíder,2021-03-01,2028
Colíder,2021-04-01,2417
Colíder,2021-05-01,3114
Colíder,2021-06-01,3490
Colíder,2021-07-01,4196
Colíder,2021-08-01,4397
Colíder,2021-09-01,4370
Colíder,2021-10-01,4566
Colíder,2021-11-01,4440
Colíder,2021-12-01,4607
Colíder,2022-01-01,4620
Colíder,2022-02-01,4314
Colíder,2022-03-01,4284
Colômbia,2020-07-01,32
Colômbia,2020-08-01,43
Colômbia,2020-09-01,60
Colômbia,2020-10-01,62
Colômbia,2020-11-01,60
Colômbia,2020-12-01,62
Colômbia,2021-01-01,62
Colômbia,2021-02-01,75
Colômbia,2021-03-01,114
Colômbia,2021-04-01,159
Colômbia,2021-05-01,186
Colômbia,2021-06-01,276
Colômbia,2021-07-01,364
Colômbia,2021-08-01,425
Colômbia,2021-09-01,420
Colômbia,2021-10-01,434
Colômbia,2021-11-01,420
Colômbia,2021-12-01,434
Colômbia,2022-01-01,434
Colômbia,2022-02-01,392
Colômbia,2022-03-01,378
Colônia Leopoldina,2020-06-01,61
Colônia Leopoldina,2020-07-01,194
Colônia Leopoldina,2020-08-01,248
Colônia Leopoldina,2020-09-01,240
Colônia Leopoldina,2020-10-01,248
Colônia Leopoldina,2020-11-01,260
Colônia Leopoldina,2020-12-01,279
Colônia Leopoldina,2021-01-01,300
Colônia Leopoldina,2021-02-01,316
Colônia Leopoldina,2021-03-01,416
Colônia Leopoldina,2021-04-01,423
Colônia Leopoldina,2021-05-01,465
Colônia Leopoldina,2021-06-01,473
Colônia Leopoldina,2021-07-01,546
Colônia Leopoldina,2021-08-01,558
Colônia Leopoldina,2021-09-01,540
Colônia Leopoldina,2021-10-01,558
Colônia Leopoldina,2021-11-01,540
Colônia Leopoldina,2021-12-01,579
Colônia Leopoldina,2022-01-01,589
Colônia Leopoldina,2022-02-01,551
Colônia Leopoldina,2022-03-01,567
Colônia do Gurguéia,2020-05-01,27
Colônia do Gurguéia,2020-06-01,33
Colônia do Gurguéia,2020-07-01,62
Colônia do Gurguéia,2020-08-01,62
Colônia do Gurguéia,2020-09-01,60
Colônia do Gurguéia,2020-10-01,62
Colônia do Gurguéia,2020-11-01,60
Colônia do Gurguéia,2020-12-01,62
Colônia do Gurguéia,2021-01-01,62
Colônia do Gurguéia,2021-02-01,56
Colônia do Gurguéia,2021-03-01,83
Colônia do Gurguéia,2021-04-01,153
Colônia do Gurguéia,2021-05-01,263
Colônia do Gurguéia,2021-06-01,301
Colônia do Gurguéia,2021-07-01,310
Colônia do Gurguéia,2021-08-01,315
Colônia do Gurguéia,2021-09-01,338
Colônia do Gurguéia,2021-10-01,372
Colônia do Gurguéia,2021-11-01,360
Colônia do Gurguéia,2021-12-01,372
Colônia do Gurguéia,2022-01-01,372
Colônia do Gurguéia,2022-02-01,371
Colônia do Gurguéia,2022-03-01,378
Colônia do Piauí,2020-07-01,28
Colônia do Piauí,2020-08-01,31
Colônia do Piauí,2020-09-01,30
Colônia do Piauí,2020-10-01,31
Colônia do Piauí,2020-11-01,30
Colônia do Piauí,2020-12-01,31
Colônia do Piauí,2021-01-01,37
Colônia do Piauí,2021-02-01,56
Colônia do Piauí,2021-03-01,78
Colônia do Piauí,2021-04-01,120
Colônia do Piauí,2021-05-01,142
Colônia do Piauí,2021-06-01,136
Colônia do Piauí,2021-07-01,155
Colônia do Piauí,2021-08-01,155
Colônia do Piauí,2021-09-01,150
Colônia do Piauí,2021-10-01,155
Colônia do Piauí,2021-11-01,150
Colônia do Piauí,2021-12-01,155
Colônia do Piauí,2022-01-01,155
Colônia do Piauí,2022-02-01,140
Colônia do Piauí,2022-03-01,135
Combinado,2020-08-01,8
Combinado,2020-09-01,43
Combinado,2020-10-01,104
Combinado,2020-11-01,120
Combinado,2020-12-01,124
Combinado,2021-01-01,124
Combinado,2021-02-01,112
Combinado,2021-03-01,131
Combinado,2021-04-01,173
Combinado,2021-05-01,278
Combinado,2021-06-01,300
Combinado,2021-07-01,327
Combinado,2021-08-01,393
Combinado,2021-09-01,480
Combinado,2021-10-01,496
Combinado,2021-11-01,480
Combinado,2021-12-01,496
Combinado,2022-01-01,496
Combinado,2022-02-01,448
Combinado,2022-03-01,432
Comendador Gomes,2020-07-01,5
Comendador Gomes,2020-08-01,23
Comendador Gomes,2020-09-01,30
Comendador Gomes,2020-10-01,31
Comendador Gomes,2020-11-01,30
Comendador Gomes,2020-12-01,31
Comendador Gomes,2021-01-01,31
Comendador Gomes,2021-02-01,49
Comendador Gomes,2021-03-01,70
Comendador Gomes,2021-04-01,90
Comendador Gomes,2021-05-01,93
Comendador Gomes,2021-06-01,116
Comendador Gomes,2021-07-01,124
Comendador Gomes,2021-08-01,124
Comendador Gomes,2021-09-01,148
Comendador Gomes,2021-10-01,155
Comendador Gomes,2021-11-01,150
Comendador Gomes,2021-12-01,155
Comendador Gomes,2022-01-01,155
Comendador Gomes,2022-02-01,140
Comendador Gomes,2022-03-01,135
Comendador Levy Gasparian,2020-07-01,23
Comendador Levy Gasparian,2020-08-01,82
Comendador Levy Gasparian,2020-09-01,90
Comendador Levy Gasparian,2020-10-01,96
Comendador Levy Gasparian,2020-11-01,120
Comendador Levy Gasparian,2020-12-01,152
Comendador Levy Gasparian,2021-01-01,155
Comendador Levy Gasparian,2021-02-01,140
Comendador Levy Gasparian,2021-03-01,155
Comendador Levy Gasparian,2021-04-01,253
Comendador Levy Gasparian,2021-05-01,695
Comendador Levy Gasparian,2021-06-01,900
Comendador Levy Gasparian,2021-07-01,972
Comendador Levy Gasparian,2021-08-01,992
Comendador Levy Gasparian,2021-09-01,960
Comendador Levy Gasparian,2021-10-01,992
Comendador Levy Gasparian,2021-11-01,960
Comendador Levy Gasparian,2021-12-01,992
Comendador Levy Gasparian,2022-01-01,992
